Date,NSEI,NSEI_ret,realized_vol_5d,regime,regime_label
2024-06-13,23398.900390625,0.32512085635553245,0.876211994646618,1,Low-Momentum / Sideways
2024-06-14,23465.599609375,0.2846472864763251,0.19657274418052817,0,Bull (Strong Uptrend)
2024-06-18,23557.900390625,0.3925734995918502,0.13962475982278227,0,Bull (Strong Uptrend)
2024-06-19,23516.0,-0.17801967265448712,0.2259195525645179,0,Bull (Strong Uptrend)
2024-06-20,23567.0,0.21663878659495614,0.22513613102338556,0,Bull (Strong Uptrend)
2024-06-21,23501.099609375,-0.2800216462253247,0.2975676436871161,0,Bull (Strong Uptrend)
2024-06-24,23537.849609375,0.15625352218749533,0.28136392914410324,0,Bull (Strong Uptrend)
2024-06-25,23721.30078125,0.7763664467508334,0.41492143953819255,0,Bull (Strong Uptrend)
2024-06-26,23868.80078125,0.6198787876631016,0.41631147879947505,0,Bull (Strong Uptrend)
2024-06-27,24044.5,0.7334080659762656,0.45359513326392836,0,Bull (Strong Uptrend)
2024-06-28,24010.599609375,-0.14108969297394128,0.40285087906237793,0,Bull (Strong Uptrend)
2024-07-01,24141.94921875,0.545557559691747,0.3735195097841301,0,Bull (Strong Uptrend)
2024-07-02,24123.849609375,-0.07499973340487516,0.41199773841072196,0,Bull (Strong Uptrend)
2024-07-03,24286.5,0.671967891016841,0.42150200078817907,0,Bull (Strong Uptrend)
2024-07-04,24302.150390625,0.06441994597673961,0.3713641402049684,0,Bull (Strong Uptrend)
2024-07-05,24323.849609375,0.08924945580705118,0.3282110201369801,0,Bull (Strong Uptrend)
2024-07-08,24320.55078125,-0.013563033375134032,0.3003370547661819,0,Bull (Strong Uptrend)
2024-07-09,24433.19921875,0.462112711188291,0.2969334386099033,0,Bull (Strong Uptrend)
2024-07-10,24324.44921875,-0.44608459932337075,0.32402290933088557,0,Bull (Strong Uptrend)
2024-07-11,24315.94921875,-0.03495037195243165,0.32452509275312597,0,Bull (Strong Uptrend)
2024-07-12,24502.150390625,0.7628403248955412,0.4714835041833498,0,Bull (Strong Uptrend)
2024-07-15,24586.69921875,0.34447298074261035,0.4683559378924092,0,Bull (Strong Uptrend)
2024-07-16,24613.0,0.10691440871768358,0.448529922383081,0,Bull (Strong Uptrend)
2024-07-18,24800.849609375,0.7603152387120198,0.36705401547781774,0,Bull (Strong Uptrend)
2024-07-19,24530.900390625,-1.094434773789948,0.7637025503086633,0,Bull (Strong Uptrend)
2024-07-22,24509.25,-0.08829659721330775,0.6916623966724161,0,Bull (Strong Uptrend)
2024-07-23,24479.05078125,-0.12329157000276177,0.6655423759058193,0,Bull (Strong Uptrend)
2024-07-24,24413.5,-0.268142363114976,0.6592218476573639,0,Bull (Strong Uptrend)
2024-07-25,24406.099609375,-0.030317293631637692,0.44122872704687377,0,Bull (Strong Uptrend)
2024-07-26,24834.849609375,1.741480789992859,0.8404294255694743,1,Low-Momentum / Sideways
2024-07-29,24836.099609375,0.005033123062574486,0.8321360639432512,1,Low-Momentum / Sideways
2024-07-30,24857.30078125,0.08532792280141148,0.8128082203691909,1,Low-Momentum / Sideways
2024-07-31,24951.150390625,0.3768425567563353,0.7473175924501926,1,Low-Momentum / Sideways
2024-08-01,25010.900390625,0.23918164907340858,0.7142951194847819,1,Low-Momentum / Sideways
2024-08-02,24717.69921875,-1.179219088330447,0.6229702343295802,1,Low-Momentum / Sideways
2024-08-05,24055.599609375,-2.715175314145156,1.3162569924372927,1,Low-Momentum / Sideways
2024-08-06,23992.55078125,-0.262440338700995,1.277043450767734,1,Low-Momentum / Sideways
2024-08-07,24297.5,1.2630066341245294,1.5062016491764885,1,Low-Momentum / Sideways
2024-08-08,24117.0,-0.7456478381555143,1.44340127835637,1,Low-Momentum / Sideways
2024-08-09,24367.5,1.0333291215294635,1.600997571463587,1,Low-Momentum / Sideways
2024-08-12,24347.0,-0.08416385761983504,0.8667382094057151,1,Low-Momentum / Sideways
2024-08-13,24139.0,-0.857984886239657,0.9859136834129858,1,Low-Momentum / Sideways
2024-08-14,24143.75,0.01967576418212346,0.7561045608989726,1,Low-Momentum / Sideways
2024-08-16,24541.150390625,1.6325768935141063,0.9834598863854339,1,Low-Momentum / Sideways
2024-08-19,24572.650390625,0.12827353541420894,0.9062001461159872,1,Low-Momentum / Sideways
2024-08-20,24698.849609375,0.5122616308336513,0.904014200420947,1,Low-Momentum / Sideways
2024-08-21,24770.19921875,0.28846181820890576,0.6509993864792937,0,Bull (Strong Uptrend)
2024-08-22,24811.5,0.16659691560852782,0.6258104682359616,0,Bull (Strong Uptrend)
2024-08-23,24823.150390625,0.04694458708691634,0.1809390688177685,0,Bull (Strong Uptrend)
2024-08-26,25010.599609375,0.7523018148105455,0.28168551523294516,0,Bull (Strong Uptrend)
2024-08-27,25017.75,0.02858535502177548,0.29613429721825973,0,Bull (Strong Uptrend)
2024-08-28,25052.349609375,0.13820469762269527,0.29969248315783653,0,Bull (Strong Uptrend)
2024-08-29,25151.94921875,0.3967777356455909,0.3058020372313561,0,Bull (Strong Uptrend)
2024-08-30,25235.900390625,0.3332202116407902,0.27858774159458927,0,Bull (Strong Uptrend)
2024-09-02,25278.69921875,0.16945136137639852,0.14977185205234142,0,Bull (Strong Uptrend)
2024-09-03,25279.849609375,0.004550726442364936,0.15737308489248023,0,Bull (Strong Uptrend)
2024-09-04,25198.69921875,-0.3215245383183467,0.2884117030404647,0,Bull (Strong Uptrend)
2024-09-05,25145.099609375,-0.21293438665674616,0.2684869165514206,0,Bull (Strong Uptrend)
2024-09-06,24852.150390625,-1.1718747382249266,0.5198884364584339,0,Bull (Strong Uptrend)
2024-09-09,24936.400390625,0.3384315433638339,0.5623212378463928,0,Bull (Strong Uptrend)
2024-09-10,25041.099609375,0.4189860313764109,0.6387500174747578,0,Bull (Strong Uptrend)
2024-09-11,24918.44921875,-0.49099977844991055,0.6518507514774661,0,Bull (Strong Uptrend)
2024-09-12,25388.900390625,1.8703624424743968,1.141983310931482,1,Low-Momentum / Sideways
2024-09-13,25356.5,-0.12769785942554213,0.8997841400297625,1,Low-Momentum / Sideways
2024-09-16,25383.75,0.10740980826790941,0.9097292759988831,1,Low-Momentum / Sideways
2024-09-17,25418.55078125,0.13700476615561016,0.9135507187825853,1,Low-Momentum / Sideways
2024-09-18,25377.55078125,-0.16142974615182065,0.8521047457199327,1,Low-Momentum / Sideways
2024-09-19,25415.80078125,0.15061029073179838,0.15257300946026048,0,Bull (Strong Uptrend)
2024-09-20,25790.94921875,1.4652566289984728,0.6420295421482759,0,Bull (Strong Uptrend)
2024-09-23,25939.05078125,0.5725960454112572,0.6335898650508208,0,Bull (Strong Uptrend)
